ISO3;ECONOMY_NAME;NUM;NAME;DATAYR;VALUE_SCREEN;SCORE;RANK
ROU;Romania;OUT.7.1.4;Industrial designs by origin/bn PPP$ GDP;2022;1,154678006;10,70926974;52
ROU;Romania;OUT.7.2;Creative goods and services;;;20,28836108;54
ROU;Romania;OUT.7.2.1;Cultural and creative services exports, % total trade;2022;1,85848824;52,27774739;15
ROU;Romania;OUT.7.2.2;National feature films/mn pop. 15–69;2022;2,059609513;12,70630206;55
ROU;Romania;OUT.7.2.3;Entertainment and media market/th pop. 15–69;2023;0,258462012;7,000668122;42
ROU;Romania;OUT.7.2.4;Creative goods exports, % total trade;2022;0,731599048;9,168726754;53
ROU;Romania;OUT.7.3;Online creativity;;;32,36074147;48
ROU;Romania;OUT.7.3.1;Top-level domains (TLDs)/th pop. 15–69;2023;58,09091682;8,031448463;44
ROU;Romania;OUT.7.3.2;GitHub commits/mn pop. 15–69;2023;1001374,652;19,13694847;46
ROU;Romania;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;365700,106;69,91382748;54
RUS;Russian Federation;104;Global Innovation Index;;;29,72950938;59
RUS;Russian Federation;IN;Innovation inputs;;;32,59273033;76
RUS;Russian Federation;IN.1;Institutions;;;19,09721188;126
RUS;Russian Federation;IN.1.1;Institutional environment;;;19,57688276;128
RUS;Russian Federation;IN.1.1.1;Operational stability for businesses*;2023;3,95;13,33333333;131
RUS;Russian Federation;IN.1.1.2;Government effectiveness*;2022;-0,695411026;25,82043219;110
RUS;Russian Federation;IN.1.2;Regulatory environment;;;10,69843214;127
RUS;Russian Federation;IN.1.2.1;Regulatory quality*;2022;-1,141972661;11,83945495;126
RUS;Russian Federation;IN.1.2.2;Rule of law*;2022;-1,195294023;9,557409323;126
RUS;Russian Federation;IN.1.3;Business environment;;;27,01632073;107
RUS;Russian Federation;IN.1.3.1;Policy stability for doing business†;2021;3,5252316;37,87416433;94
RUS;Russian Federation;IN.1.3.2;Entrepreneurship policies and culture†;2021;3,802918871;16,15847713;70
RUS;Russian Federation;IN.2;Human capital and research;;;41,10738622;39
RUS;Russian Federation;IN.2.1;Education;;;58,68156364;44
RUS;Russian Federation;IN.2.1.1;Expenditure on education, % GDP;2020;3,701467451;31,88613704;84
RUS;Russian Federation;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;;;;
RUS;Russian Federation;IN.2.1.3;School life expectancy, years;2022;13,42770004;48,21068643;75
RUS;Russian Federation;IN.2.1.4;PISA scales in reading, maths and science;2018;481,3353844;59,56114859;24
RUS;Russian Federation;IN.2.1.5;Pupil–teacher ratio, secondary;2022;7,981005955;95,0682825;9
RUS;Russian Federation;IN.2.2;Tertiary education;;;43,15965219;28
RUS;Russian Federation;IN.2.2.1;Tertiary enrolment, % gross;2022;56,61700058;35,86999532;61
RUS;Russian Federation;IN.2.2.2;Graduates in science and engineering, %;2019;31,36273956;71,67234333;15
RUS;Russian Federation;IN.2.2.3;Tertiary inbound mobility, %;2022;8,487859726;21,93661794;32
RUS;Russian Federation;IN.2.3;Research and development (R&D);;;21,48094283;43
RUS;Russian Federation;IN.2.3.1;Researchers, FTE/mn pop.;2022;2697,89248;27,06470883;34
RUS;Russian Federation;IN.2.3.2;Gross expenditure on R&D, % GDP;2022;0,93584;15,40427167;44
RUS;Russian Federation;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;0;0;41
RUS;Russian Federation;IN.2.3.4;QS university ranking, top 3*;2023;42,93333333;43,45479082;29
RUS;Russian Federation;IN.3;Infrastructure;;;36,89854358;76
RUS;Russian Federation;IN.3.1;Information and communication technologies (ICTs);;;77,36309268;48
RUS;Russian Federation;IN.3.1.1;ICT access*;2022;95,10908772;93,15446878;54
RUS;Russian Federation;IN.3.1.2;ICT use*;2022;89,18628731;86,08095152;28
RUS;Russian Federation;IN.3.1.3;Government's online service*;2022;0,7368;70,9106985;61
RUS;Russian Federation;IN.3.1.4;E-participation*;2022;0,6023;59,30625192;57
RUS;Russian Federation;IN.3.2;General infrastructure;;;25,42718272;85
RUS;Russian Federation;IN.3.2.1;Electricity output, GWh/mn pop.;;;;
RUS;Russian Federation;IN.3.2.2;Logistics performance*;2023;2,6;22,72727273;82
RUS;Russian Federation;IN.3.2.3;Gross capital formation, % GDP;2023;22,99566667;28,12709271;76
RUS;Russian Federation;IN.3.3;Ecological sustainability;;;7,905355334;116
RUS;Russian Federation;IN.3.3.1;GDP/unit of energy use;2021;4,664;6,441640059;121
RUS;Russian Federation;IN.3.3.2;Low-carbon energy use, %;2022;13,63832933;16,27844654;78
RUS;Russian Federation;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;0,18092888;0,995979401;122
RUS;Russian Federation;IN.4;Market sophistication;;;36,10803542;57
RUS;Russian Federation;IN.4.1;Credit;;;17,35472865;91
RUS;Russian Federation;IN.4.1.1;Finance for startups and scaleups†;2021;3,660659722;30,5998928;67
RUS;Russian Federation;IN.4.1.2;Domestic credit to private sector, % GDP;2021;54,41303265;18,01898141;58
RUS;Russian Federation;IN.4.1.3;Loans from microfinance institutions, % GDP;2020;0,318464511;3,445311753;48
RUS;Russian Federation;IN.4.2;Investment;;;4,352303147;88
RUS;Russian Federation;IN.4.2.1;Market capitalization, % GDP;2022;38,67392696;13,20097292;41
RUS;Russian Federation;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,019770406;0,996837207;85
RUS;Russian Federation;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,002455914;0;109
RUS;Russian Federation;IN.4.2.4;VC received, value, % GDP;2023;0,000266903;3,21140246;74
RUS;Russian Federation;IN.4.3;Trade, diversification and market scale;;;86,61707447;8
RUS;Russian Federation;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;4,030620836;68,26909078;91
RUS;Russian Federation;IN.4.3.2;Domestic industry diversification;2021;0,10432213;91,58213264;29
RUS;Russian Federation;IN.4.3.3;Domestic market scale, bn PPP$;2023;5056,48;100;1
RUS;Russian Federation;IN.5;Business sophistication;;;29,75247454;53
RUS;Russian Federation;IN.5.1;Knowledge workers;;;32,59219462;64
RUS;Russian Federation;IN.5.1.1;Knowledge-intensive employment, %;2022;45,21014823;69,17000773;22
RUS;Russian Federation;IN.5.1.2;Firms offering formal training, %;2019;11,8;11,31805158;93
RUS;Russian Federation;IN.5.1.3;GERD performed by business, % GDP;2020;0,621472272;15,00586471;36
RUS;Russian Federation;IN.5.1.4;GERD financed by business, %;2020;29,22673267;36,15397535;63
RUS;Russian Federation;IN.5.1.5;Females employed w/advanced degrees, %;2022;9,657887814;31,31307374;79
RUS;Russian Federation;IN.5.2;Innovation linkages;;;22,81456655;68
RUS;Russian Federation;IN.5.2.1;Public research–industry co-publications, %;2023;1,591051584;16,36964507;60
RUS;Russian Federation;IN.5.2.2;University–industry R&D collaboration†;2021;3,792773485;44,09801845;66
RUS;Russian Federation;IN.5.2.3;State of cluster development†;2021;3,943476439;47,83860393;64
RUS;Russian Federation;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2023;0,005461494;2,308500707;103
RUS;Russian Federation;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0,153471288;3,458064597;48
RUS;Russian Federation;IN.5.3;Knowledge absorption;;;33,85066243;46
RUS;Russian Federation;IN.5.3.1;Intellectual property payments, % total trade;2022;1,470388584;33,54381511;22
RUS;Russian Federation;IN.5.3.2;High-tech imports, % total trade;2021;9,605440478;32,15390738;43
RUS;Russian Federation;IN.5.3.3;ICT services imports, % total trade;2022;0,897203887;18,29487;87
RUS;Russian Federation;IN.5.3.4;FDI net inflows, % GDP;2022;0,349873513;29,09941821;116
RUS;Russian Federation;IN.5.3.5;Research talent, % in businesses;2020;46,54331587;56,16130146;30
RUS;Russian Federation;OUT;Innovation outputs;;;26,86628843;56
RUS;Russian Federation;OUT.6;Knowledge and technology outputs;;;23,67775417;52
RUS;Russian Federation;OUT.6.1;Knowledge creation;;;29,59626221;33
RUS;Russian Federation;OUT.6.1.1;Patents by origin/bn PPP$ GDP;2022;4,070166023;38,44306047;19
RUS;Russian Federation;OUT.6.1.2;PCT patents by origin/bn PPP$ GDP;2023;0,134085372;2,919617664;57
RUS;Russian Federation;OUT.6.1.3;Utility models by origin/bn PPP$ GDP;2022;1,754360218;53,97988735;8
RUS;Russian Federation;OUT.6.1.4;Scientific and technical articles/bn PPP$ GDP;2023;7,639108629;15,13874556;86
RUS;Russian Federation;OUT.6.1.5;Citable documents H-index;2023;753;37,5;25
RUS;Russian Federation;OUT.6.2;Knowledge impact;;;26,10445834;63
RUS;Russian Federation;OUT.6.2.1;Labor productivity growth, %;2023;0,687959581;49,71240666;64
RUS;Russian Federation;OUT.6.2.2;Unicorn valuation, % GDP;2024;0;0;49
RUS;Russian Federation;OUT.6.2.3;Software spending, % GDP;2023;0,230360034;22,90829913;60
RUS;Russian Federation;OUT.6.2.4;High-tech manufacturing, %;2021;26,77187625;31,79712756;46
RUS;Russian Federation;OUT.6.3;Knowledge diffusion;;;15,33254196;77
RUS;Russian Federation;OUT.6.3.1;Intellectual property receipts, % total trade;2022;0,266787638;8,137826709;41
RUS;Russian Federation;OUT.6.3.2;Production and export complexity;2021;0,19238457;47,87481475;53
RUS;Russian Federation;OUT.6.3.3;High-tech exports, % total trade;2021;2,364592422;8,987679208;56
RUS;Russian Federation;OUT.6.3.4;ICT services exports, % total trade;2022;1,18296181;9,591816635;79
RUS;Russian Federation;OUT.6.3.5;ISO 9001 quality/bn PPP$ GDP;2022;0,828541059;2,070572476;116
RUS;Russian Federation;OUT.7;Creative outputs;;;30,05482269;53
RUS;Russian Federation;OUT.7.1;Intangible assets;;;38,95399584;39
RUS;Russian Federation;OUT.7.1.1;Intangible asset intensity, top 15, %;2023;47,88038566;77,17180821;50
RUS;Russian Federation;OUT.7.1.2;Trademarks by origin/bn PPP$ GDP;2022;78,78079512;58,76791791;14
RUS;Russian Federation;OUT.7.1.3;Global brand value, top 5,000, % GDP;2024;2,171242005;8,95429964;45
RUS;Russian Federation;OUT.7.1.4;Industrial designs by origin/bn PPP$ GDP;2022;1,177610104;10,92195762;51
RUS;Russian Federation;OUT.7.2;Creative goods and services;;;10,27780354;71
RUS;Russian Federation;OUT.7.2.1;Cultural and creative services exports, % total trade;2022;0,625960658;17,57508318;46
RUS;Russian Federation;OUT.7.2.2;National feature films/mn pop. 15–69;2022;1,380598027;8,517291971;64
RUS;Russian Federation;OUT.7.2.3;Entertainment and media market/th pop. 15–69;;;;
RUS;Russian Federation;OUT.7.2.4;Creative goods exports, % total trade;2021;0,378373502;4,741035479;70
RUS;Russian Federation;OUT.7.3;Online creativity;;;32,03349553;49
RUS;Russian Federation;OUT.7.3.1;Top-level domains (TLDs)/th pop. 15–69;2023;61,56680267;8,512908223;43
RUS;Russian Federation;OUT.7.3.2;GitHub commits/mn pop. 15–69;2023;775766,491;14,81140218;48
RUS;Russian Federation;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;617854,2471;72,77617619;32
RWA;Rwanda;105;Global Innovation Index;;;19,68898302;104
RWA;Rwanda;IN;Innovation inputs;;;30,27292731;81
RWA;Rwanda;IN.1;Institutions;;;62,09654269;38
RWA;Rwanda;IN.1.1;Institutional environment;;;58,69400535;54
RWA;Rwanda;IN.1.1.1;Operational stability for businesses*;2023;1,925;67,33333333;48
RWA;Rwanda;IN.1.1.2;Government effectiveness*;2022;0,23248598;50,05467737;55
RWA;Rwanda;IN.1.2;Regulatory environment;;;47,07609614;60
RWA;Rwanda;IN.1.2.1;Regulatory quality*;2022;0,162929788;46,11504488;63
RWA;Rwanda;IN.1.2.2;Rule of law*;2022;0,146466091;48,0371474;58
RWA;Rwanda;IN.1.3;Business environment;;;80,51952657;5
RWA;Rwanda;IN.1.3.1;Policy stability for doing business†;2023;5,484495372;80,51952657;8
RWA;Rwanda;IN.1.3.2;Entrepreneurship policies and culture†;;;;
RWA;Rwanda;IN.2;Human capital and research;;;24,42178564;95
RWA;Rwanda;IN.2.1;Education;;;41,98346846;90
RWA;Rwanda;IN.2.1.1;Expenditure on education, % GDP;2023;4,145;37,53983429;65
RWA;Rwanda;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;2022;30,33223915;54,12010532;8
RWA;Rwanda;IN.2.1.3;School life expectancy, years;2022;11,38352013;33,56207543;99
RWA;Rwanda;IN.2.1.4;PISA scales in reading, maths and science;;;;
RWA;Rwanda;IN.2.1.5;Pupil–teacher ratio, secondary;2022;27,63337591;42,7118588;116
RWA;Rwanda;IN.2.2;Tertiary education;;;28,05675689;81
RWA;Rwanda;IN.2.2.1;Tertiary enrolment, % gross;2022;7,026850224;1,887791834;121
RWA;Rwanda;IN.2.2.2;Graduates in science and engineering, %;2022;31,03404045;70,62255967;16
RWA;Rwanda;IN.2.2.3;Tertiary inbound mobility, %;2022;4,534599781;11,65991916;54
RWA;Rwanda;IN.2.3;Research and development (R&D);;;3,225131567;86
RWA;Rwanda;IN.2.3.1;Researchers, FTE/mn pop.;2019;58,50478;0,443643523;98
RWA;Rwanda;IN.2.3.2;Gross expenditure on R&D, % GDP;2019;0,75873;12,45688275;49
RWA;Rwanda;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;0;0;41
RWA;Rwanda;IN.2.3.4;QS university ranking, top 3*;2023;0;0;75
RWA;Rwanda;IN.3;Infrastructure;;;30,62753489;93
RWA;Rwanda;IN.3.1;Information and communication technologies (ICTs);;;54,53708486;96
RWA;Rwanda;IN.3.1.1;ICT access*;2022;59,24726316;42,96071644;114
RWA;Rwanda;IN.3.1.2;ICT use*;2022;49,66842924;35,21488937;113
RWA;Rwanda;IN.3.1.3;Government's online service*;2022;0,7935;77,17727675;41
RWA;Rwanda;IN.3.1.4;E-participation*;2022;0,6364;62,79545687;53
RWA;Rwanda;IN.3.2;General infrastructure;;;22,08424189;93
RWA;Rwanda;IN.3.2.1;Electricity output, GWh/mn pop.;2021;72,79750409;0,166079027;125
RWA;Rwanda;IN.3.2.2;Logistics performance*;2023;2,8;31,81818182;71
RWA;Rwanda;IN.3.2.3;Gross capital formation, % GDP;2023;24,98266667;34,26846481;52
RWA;Rwanda;IN.3.3;Ecological sustainability;;;15,26127793;91
RWA;Rwanda;IN.3.3.1;GDP/unit of energy use;2021;5,943;9,682732756;110
RWA;Rwanda;IN.3.3.2;Low-carbon energy use, %;2022;29,21694162;34,88483342;37
RWA;Rwanda;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;0,20795425;1,21626763;117
RWA;Rwanda;IN.4;Market sophistication;;;16,04811109;117
RWA;Rwanda;IN.4.1;Credit;;;8,348750072;117
RWA;Rwanda;IN.4.1.1;Finance for startups and scaleups†;;;;
RWA;Rwanda;IN.4.1.2;Domestic credit to private sector, % GDP;2022;22,85465297;5,650583532;110
RWA;Rwanda;IN.4.1.3;Loans from microfinance institutions, % GDP;2022;1,010969467;11,04691661;31
RWA;Rwanda;IN.4.2;Investment;;;15,34844107;46
RWA;Rwanda;IN.4.2.1;Market capitalization, % GDP;2022;30,84656994;10,513457;46
RWA;Rwanda;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,036612122;2,041777428;74
RWA;Rwanda;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,139901058;39,39683775;26
RWA;Rwanda;IN.4.2.4;VC received, value, % GDP;2023;0,000784708;9,441692095;58
RWA;Rwanda;IN.4.3;Trade, diversification and market scale;;;24,44714213;119
RWA;Rwanda;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;11,60262559;8,658771347;129
RWA;Rwanda;IN.4.3.2;Domestic industry diversification;2021;0,238846946;63,95191502;90
RWA;Rwanda;IN.4.3.3;Domestic market scale, bn PPP$;2023;42,346;0,730740021;120
RWA;Rwanda;IN.5;Business sophistication;;;18,17066223;113
RWA;Rwanda;IN.5.1;Knowledge workers;;;10,34756792;119
RWA;Rwanda;IN.5.1.1;Knowledge-intensive employment, %;2022;6,767490318;6,54622933;116
RWA;Rwanda;IN.5.1.2;Firms offering formal training, %;2023;27,4;33,66762178;62
RWA;Rwanda;IN.5.1.3;GERD performed by business, % GDP;2016;0,04417;1,046482501;73
RWA;Rwanda;IN.5.1.4;GERD financed by business, %;2016;0,62894;0,778009691;94
RWA;Rwanda;IN.5.1.5;Females employed w/advanced degrees, %;2022;3,095257145;9,69949632;104
RWA;Rwanda;IN.5.2;Innovation linkages;;;28,64604629;53
RWA;Rwanda;IN.5.2.1;Public research–industry co-publications, %;2023;2,466452763;26,18581175;30
RWA;Rwanda;IN.5.2.2;University–industry R&D collaboration†;2023;3,987425035;49,65791816;54
RWA;Rwanda;IN.5.2.3;State of cluster development†;2023;4,152374529;55,78508227;47
RWA;Rwanda;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2023;0,02611006;11,60141927;40
RWA;Rwanda;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0;0;102
RWA;Rwanda;IN.5.3;Knowledge absorption;;;15,51837247;125
RWA;Rwanda;IN.5.3.1;Intellectual property payments, % total trade;2022;0,007384769;0,168467932;116
RWA;Rwanda;IN.5.3.2;High-tech imports, % total trade;2022;8,031404244;26,74606714;71
RWA;Rwanda;IN.5.3.3;ICT services imports, % total trade;2022;0,58536709;11,84131591;105
RWA;Rwanda;IN.5.3.4;FDI net inflows, % GDP;2022;2,137173471;32,43281497;73
RWA;Rwanda;IN.5.3.5;Research talent, % in businesses;2016;5,57274;6,403196375;71
RWA;Rwanda;OUT;Innovation outputs;;;9,10503873;116
RWA;Rwanda;OUT.6;Knowledge and technology outputs;;;11,02458134;105
RWA;Rwanda;OUT.6.1;Knowledge creation;;;7,626431311;95
RWA;Rwanda;OUT.6.1.1;Patents by origin/bn PPP$ GDP;2022;0,20795425;4,445705562;97
RWA;Rwanda;OUT.6.1.2;PCT patents by origin/bn PPP$ GDP;2023;0;0;99
RWA;Rwanda;OUT.6.1.3;Utility models by origin/bn PPP$ GDP;2022;0,233948531;7,198359399;39
RWA;Rwanda;OUT.6.1.4;Scientific and technical articles/bn PPP$ GDP;2023;11,31157606;23,08383627;65
RWA;Rwanda;OUT.6.1.5;Citable documents H-index;2023;112;3,404255319;117
RWA;Rwanda;OUT.6.2;Knowledge impact;;;23,16963108;76
RWA;Rwanda;OUT.6.2.1;Labor productivity growth, %;2023;4,496410967;80,09921555;5
RWA;Rwanda;OUT.6.2.2;Unicorn valuation, % GDP;2024;0;0;49
RWA;Rwanda;OUT.6.2.3;Software spending, % GDP;2023;0,040728067;3,666452938;112
RWA;Rwanda;OUT.6.2.4;High-tech manufacturing, %;2021;8,256175959;8,912855821;92
RWA;Rwanda;OUT.6.3;Knowledge diffusion;;;2,277681619;128
RWA;Rwanda;OUT.6.3.1;Intellectual property receipts, % total trade;2022;0,01690186;0,515557659;90
RWA;Rwanda;OUT.6.3.2;Production and export complexity;;;;
RWA;Rwanda;OUT.6.3.3;High-tech exports, % total trade;2022;0,519691882;1,969443667;90
RWA;Rwanda;OUT.6.3.4;ICT services exports, % total trade;2022;0,681924351;5,359625122;94
RWA;Rwanda;OUT.6.3.5;ISO 9001 quality/bn PPP$ GDP;2022;0,545879906;1,266100027;123
RWA;Rwanda;OUT.7;Creative outputs;;;7,185496124;114
RWA;Rwanda;OUT.7.1;Intangible assets;;;5,081478008;112
RWA;Rwanda;OUT.7.1.1;Intangible asset intensity, top 15, %;;;;
RWA;Rwanda;OUT.7.1.2;Trademarks by origin/bn PPP$ GDP;2022;20,04159085;14,2800794;86
RWA;Rwanda;OUT.7.1.3;Global brand value, top 5,000, % GDP;2024;0;0;75
RWA;Rwanda;OUT.7.1.4;Industrial designs by origin/bn PPP$ GDP;2022;0,103977125;0,964354628;109
RWA;Rwanda;OUT.7.2;Creative goods and services;;;1,618224192;113
RWA;Rwanda;OUT.7.2.1;Cultural and creative services exports, % total trade;2022;0,015976543;0,400559658;103
RWA;Rwanda;OUT.7.2.2;National feature films/mn pop. 15–69;;;;
RWA;Rwanda;OUT.7.2.3;Entertainment and media market/th pop. 15–69;;;;
RWA;Rwanda;OUT.7.2.4;Creative goods exports, % total trade;2022;0,226387634;2,835888726;77
RWA;Rwanda;OUT.7.3;Online creativity;;;16,96080429;108
RWA;Rwanda;OUT.7.3.1;Top-level domains (TLDs)/th pop. 15–69;2023;1,193797119;0,150385983;122
RWA;Rwanda;OUT.7.3.2;GitHub commits/mn pop. 15–69;2023;255656,4096;4,839421461;76
RWA;Rwanda;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;4483,693438;45,89260542;109
SAU;Saudi Arabia;106;Global Innovation Index;;;33,93422832;47
SAU;Saudi Arabia;IN;Innovation inputs;;;45,35564595;36
SAU;Saudi Arabia;IN.1;Institutions;;;64,8702524;35
SAU;Saudi Arabia;IN.1.1;Institutional environment;;;63,27192372;44
SAU;Saudi Arabia;IN.1.1.1;Operational stability for businesses*;2023;1,925;67,33333333;48
SAU;Saudi Arabia;IN.1.1.2;Government effectiveness*;2022;0,583050787;59,21051411;42
SAU;Saudi Arabia;IN.1.2;Regulatory environment;;;52,50083219;53
SAU;Saudi Arabia;IN.1.2.1;Regulatory quality*;2022;0,418585479;52,83029753;53
SAU;Saudi Arabia;IN.1.2.2;Rule of law*;2022;0,290623277;52,17136686;54
SAU;Saudi Arabia;IN.1.3;Business environment;;;78,83800128;9
SAU;Saudi Arabia;IN.1.3.1;Policy stability for doing business†;2023;5,403833058;78,76382954;10
SAU;Saudi Arabia;IN.1.3.2;Entrepreneurship policies and culture†;2023;6,182788889;78,91217303;5
SAU;Saudi Arabia;IN.2;Human capital and research;;;43,44456325;33
SAU;Saudi Arabia;IN.2.1;Education;;;57,38320913;48
SAU;Saudi Arabia;IN.2.1.1;Expenditure on education, % GDP;;;;
SAU;Saudi Arabia;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;;;;
SAU;Saudi Arabia;IN.2.1.3;School life expectancy, years;2022;16,94943047;73,44743717;21
SAU;Saudi Arabia;IN.2.1.4;PISA scales in reading, maths and science;2022;387,2400906;20,61116972;68
SAU;Saudi Arabia;IN.2.1.5;Pupil–teacher ratio, secondary;2022;14,35354652;78,0910205;70
SAU;Saudi Arabia;IN.2.2;Tertiary education;;;39,78723267;40
SAU;Saudi Arabia;IN.2.2.1;Tertiary enrolment, % gross;2022;73,74920654;47,61003049;34
SAU;Saudi Arabia;IN.2.2.2;Graduates in science and engineering, %;2022;28,06866074;61,15187034;30
SAU;Saudi Arabia;IN.2.2.3;Tertiary inbound mobility, %;2022;4,126790047;10,59979717;57
SAU;Saudi Arabia;IN.2.3;Research and development (R&D);;;33,16324795;31
SAU;Saudi Arabia;IN.2.3.1;Researchers, FTE/mn pop.;2022;834,80573;8,273474013;57
SAU;Saudi Arabia;IN.2.3.2;Gross expenditure on R&D, % GDP;2022;0,46335;7,541295035;60
SAU;Saudi Arabia;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;1162,980061;67,85036852;16
SAU;Saudi Arabia;IN.2.3.4;QS university ranking, top 3*;2023;48,4;48,98785425;23
SAU;Saudi Arabia;IN.3;Infrastructure;;;46,08823403;49
SAU;Saudi Arabia;IN.3.1;Information and communication technologies (ICTs);;;85,03782436;26
SAU;Saudi Arabia;IN.3.1.1;ICT access*;2022;100;100;1
SAU;Saudi Arabia;IN.3.1.2;ICT use*;2022;93,17630274;91,21676564;17
SAU;Saudi Arabia;IN.3.1.3;Government's online service*;2022;0,822;80,32714412;32
SAU;Saudi Arabia;IN.3.1.4;E-participation*;2022;0,6932;68,6073877;43
SAU;Saudi Arabia;IN.3.2;General infrastructure;;;46,97068787;25
SAU;Saudi Arabia;IN.3.2.1;Electricity output, GWh/mn pop.;2021;11373,85257;42,54666268;13
SAU;Saudi Arabia;IN.3.2.2;Logistics performance*;2023;3,4;59,09090909;37
SAU;Saudi Arabia;IN.3.2.3;Gross capital formation, % GDP;2023;26,60233333;39,27449182;38
SAU;Saudi Arabia;IN.3.3;Ecological sustainability;;;6,256189861;123
SAU;Saudi Arabia;IN.3.3.1;GDP/unit of energy use;2021;7,157;12,75911003;98
SAU;Saudi Arabia;IN.3.3.2;Low-carbon energy use, %;2022;0,068338786;0,071066237;128
SAU;Saudi Arabia;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;0,787273421;5,938393315;80
SAU;Saudi Arabia;IN.4;Market sophistication;;;48,67818506;27
SAU;Saudi Arabia;IN.4.1;Credit;;;49,43807109;24
SAU;Saudi Arabia;IN.4.1.1;Finance for startups and scaleups†;2023;6,04915;81,81078586;6
SAU;Saudi Arabia;IN.4.1.2;Domestic credit to private sector, % GDP;2017;51,97982641;17,06535631;64
SAU;Saudi Arabia;IN.4.1.3;Loans from microfinance institutions, % GDP;;;;
SAU;Saudi Arabia;IN.4.2;Investment;;;37,1540566;21
SAU;Saudi Arabia;IN.4.2.1;Market capitalization, % GDP;2022;291,4750241;100;1
SAU;Saudi Arabia;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,06681591;3,88854647;55
SAU;Saudi Arabia;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,02840114;7,436856859;76
SAU;Saudi Arabia;IN.4.2.4;VC received, value, % GDP;2023;0,003099276;37,29082308;24
SAU;Saudi Arabia;IN.4.3;Trade, diversification and market scale;;;59,4424275;54
SAU;Saudi Arabia;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;3,923252628;69,11434292;90
SAU;Saudi Arabia;IN.4.3.2;Domestic industry diversification;2021;0,234504502;64,8438151;87
SAU;Saudi Arabia;IN.4.3.3;Domestic market scale, bn PPP$;2023;2246,54;44,36912448;17
SAU;Saudi Arabia;IN.5;Business sophistication;;;23,69699501;79
SAU;Saudi Arabia;IN.5.1;Knowledge workers;;;17,70760799;109
SAU;Saudi Arabia;IN.5.1.1;Knowledge-intensive employment, %;;;;
SAU;Saudi Arabia;IN.5.1.2;Firms offering formal training, %;2022;3,9;0;102
SAU;Saudi Arabia;IN.5.1.3;GERD performed by business, % GDP;2022;0,1825;4,391353005;56
SAU;Saudi Arabia;IN.5.1.4;GERD financed by business, %;2022;39,39433107;48,73147095;45
SAU;Saudi Arabia;IN.5.1.5;Females employed w/advanced degrees, %;;;;
SAU;Saudi Arabia;IN.5.2;Innovation linkages;;;37,41761025;31
SAU;Saudi Arabia;IN.5.2.1;Public research–industry co-publications, %;2023;0,812673212;7,641427617;99
SAU;Saudi Arabia;IN.5.2.2;University–industry R&D collaboration†;2023;4,359277198;60,27926043;36
SAU;Saudi Arabia;IN.5.2.3;State of cluster development†;2023;5,30570043;99,65757182;2
SAU;Saudi Arabia;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2023;0,02012989;8,910034447;55
SAU;Saudi Arabia;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0,547626462;10,59975694;34
SAU;Saudi Arabia;IN.5.3;Knowledge absorption;;;15,96576678;118
SAU;Saudi Arabia;IN.5.3.1;Intellectual property payments, % total trade;2022;0;0;121
SAU;Saudi Arabia;IN.5.3.2;High-tech imports, % total trade;2021;8,228857978;27,42444939;68
SAU;Saudi Arabia;IN.5.3.3;ICT services imports, % total trade;2022;0,725255757;14,73635296;99
SAU;Saudi Arabia;IN.5.3.4;FDI net inflows, % GDP;2022;1,21763546;30,71783422;96
SAU;Saudi Arabia;IN.5.3.5;Research talent, % in businesses;2022;6,023137866;6,950197336;70
SAU;Saudi Arabia;OUT;Innovation outputs;;;22,51281068;66
SAU;Saudi Arabia;OUT.6;Knowledge and technology outputs;;;20,58635838;68
SAU;Saudi Arabia;OUT.6.1;Knowledge creation;;;22,05425419;52
